Time	TS_DHN_DAILY	TS_DHN_SEASONAL	TS_DEC	TS_DHN_DAILY_in	TS_DHN_DAILY_out	TS_DHN_SEASONAL_in	TS_DHN_SEASONAL_out	TS_DEC_in	TS_DEC_out	
 33	0.000000	0.000000	47.379135	0.000000	0.000000	0.000000	0.000000	-6.422448	6.077552	
 34	0.000000	0.000000	47.587562	0.000000	0.000000	0.000000	0.000000	-0.598831	0.000000	
 35	0.000000	0.000000	47.988445	0.000000	0.000000	0.000000	0.000000	-6.646502	5.853498	
 36	0.000000	0.000000	48.553399	0.000000	0.000000	0.000000	0.000000	-0.960379	0.000000	
 37	0.000000	0.000000	49.242922	0.000000	0.000000	0.000000	0.000000	-1.089602	0.000000	
 38	0.000000	0.000000	50.000000	0.000000	0.000000	0.000000	0.000000	-1.162840	0.000000	
 39	0.000000	0.000000	50.000000	0.000000	0.000000	0.000000	0.000000	-6.456000	6.044000	
 40	0.000000	0.000000	50.000000	0.000000	0.000000	0.000000	0.000000	-6.456000	6.044000	
 41	0.000000	0.000000	50.000000	0.000000	0.000000	0.000000	0.000000	-0.412000	0.000000	
 42	0.000000	0.000000	50.000000	0.000000	0.000000	0.000000	0.000000	-0.412000	0.000000	
 43	0.000000	0.000000	48.811039	0.000000	0.000000	0.000000	0.000000	0.000000	0.776961	
 44	0.000000	0.000000	45.224367	0.000000	0.000000	0.000000	0.000000	-4.657765	7.842235	
 45	0.000000	0.000000	41.719155	0.000000	0.000000	0.000000	0.000000	-4.683718	7.816282	
 46	0.000000	0.000000	38.330940	0.000000	0.000000	0.000000	0.000000	0.000000	3.044449	
 47	0.000000	0.000000	35.103841	0.000000	0.000000	0.000000	0.000000	0.000000	2.911252	
 48	0.000000	0.000000	32.047282	0.000000	0.000000	0.000000	0.000000	-4.866348	7.633652	
 49	0.000000	0.000000	35.675944	0.000000	0.000000	0.000000	0.000000	-3.892731	0.000000	
 50	0.000000	0.000000	39.301722	0.000000	0.000000	0.000000	0.000000	-3.919748	0.000000	
 51	0.000000	0.000000	42.905004	0.000000	0.000000	0.000000	0.000000	-3.927128	0.000000	
 52	0.000000	0.000000	46.476475	0.000000	0.000000	0.000000	0.000000	-8.212504	4.287496	
 53	0.000000	0.000000	49.996935	0.000000	0.000000	0.000000	0.000000	-8.201713	4.298287	
 54	0.000000	0.000000	48.521584	0.000000	0.000000	0.000000	0.000000	0.000000	1.063376	
 55	0.000000	0.000000	47.746355	0.000000	0.000000	0.000000	0.000000	0.000000	0.375412	
 56	0.000000	0.000000	47.425020	0.000000	0.000000	0.000000	0.000000	-0.072095	0.000000	
 57	0.000000	0.000000	47.379135	0.000000	0.000000	0.000000	0.000000	-6.422448	6.077552	
 58	0.000000	0.000000	47.587562	0.000000	0.000000	0.000000	0.000000	-0.598831	0.000000	
 59	0.000000	0.000000	47.988445	0.000000	0.000000	0.000000	0.000000	-6.646502	5.853498	
 60	0.000000	0.000000	48.553399	0.000000	0.000000	0.000000	0.000000	-0.960379	0.000000	
 61	0.000000	0.000000	49.242922	0.000000	0.000000	0.000000	0.000000	-1.089602	0.000000	
 62	0.000000	0.000000	50.000000	0.000000	0.000000	0.000000	0.000000	-1.162840	0.000000	
 63	0.000000	0.000000	50.000000	0.000000	0.000000	0.000000	0.000000	-6.456000	6.044000	
 64	0.000000	0.000000	50.000000	0.000000	0.000000	0.000000	0.000000	-6.456000	6.044000	
 65	0.000000	0.000000	50.000000	0.000000	0.000000	0.000000	0.000000	-0.412000	0.000000	
 66	0.000000	0.000000	50.000000	0.000000	0.000000	0.000000	0.000000	-0.412000	0.000000	
 67	0.000000	0.000000	48.811039	0.000000	0.000000	0.000000	0.000000	0.000000	0.776961	
 68	0.000000	0.000000	45.224367	0.000000	0.000000	0.000000	0.000000	-4.657765	7.842235	
 69	0.000000	0.000000	41.719155	0.000000	0.000000	0.000000	0.000000	-4.683718	7.816282	
 70	0.000000	0.000000	38.330940	0.000000	0.000000	0.000000	0.000000	0.000000	3.044449	
 71	0.000000	0.000000	35.103841	0.000000	0.000000	0.000000	0.000000	0.000000	2.911252	
 72	0.000000	0.000000	32.047282	0.000000	0.000000	0.000000	0.000000	-4.866348	7.633652	
 73	0.000000	0.000000	35.675944	0.000000	0.000000	0.000000	0.000000	-3.892731	0.000000	
 74	0.000000	0.000000	39.301722	0.000000	0.000000	0.000000	0.000000	-3.919748	0.000000	
 75	0.000000	0.000000	42.905004	0.000000	0.000000	0.000000	0.000000	-3.927128	0.000000	
 76	0.000000	0.000000	46.476475	0.000000	0.000000	0.000000	0.000000	-8.212504	4.287496	
 77	0.000000	0.000000	49.996935	0.000000	0.000000	0.000000	0.000000	-8.201713	4.298287	
 78	0.000000	0.000000	48.521584	0.000000	0.000000	0.000000	0.000000	0.000000	1.063376	
 79	0.000000	0.000000	47.746355	0.000000	0.000000	0.000000	0.000000	0.000000	0.375412	
 80	0.000000	0.000000	47.425020	0.000000	0.000000	0.000000	0.000000	-0.072095	0.000000	
 81	0.000000	0.000000	47.379135	0.000000	0.000000	0.000000	0.000000	-6.422448	6.077552	
 82	0.000000	0.000000	47.587562	0.000000	0.000000	0.000000	0.000000	-0.598831	0.000000	
 83	0.000000	0.000000	47.988445	0.000000	0.000000	0.000000	0.000000	-6.646502	5.853498	
 84	0.000000	0.000000	48.553399	0.000000	0.000000	0.000000	0.000000	-0.960379	0.000000	
 85	0.000000	0.000000	49.242922	0.000000	0.000000	0.000000	0.000000	-1.089602	0.000000	
 86	0.000000	0.000000	50.000000	0.000000	0.000000	0.000000	0.000000	-1.162840	0.000000	
 87	0.000000	0.000000	50.000000	0.000000	0.000000	0.000000	0.000000	-6.456000	6.044000	
 88	0.000000	0.000000	50.000000	0.000000	0.000000	0.000000	0.000000	-6.456000	6.044000	
 89	0.000000	0.000000	50.000000	0.000000	0.000000	0.000000	0.000000	-0.412000	0.000000	
 90	0.000000	0.000000	50.000000	0.000000	0.000000	0.000000	0.000000	-0.412000	0.000000	
 91	0.000000	0.000000	48.811039	0.000000	0.000000	0.000000	0.000000	0.000000	0.776961	
 92	0.000000	0.000000	45.224367	0.000000	0.000000	0.000000	0.000000	-4.657765	7.842235	
 93	0.000000	0.000000	41.719155	0.000000	0.000000	0.000000	0.000000	-4.683718	7.816282	
 94	0.000000	0.000000	38.330940	0.000000	0.000000	0.000000	0.000000	0.000000	3.044449	
 95	0.000000	0.000000	35.103841	0.000000	0.000000	0.000000	0.000000	0.000000	2.911252	
 96	0.000000	0.000000	32.047282	0.000000	0.000000	0.000000	0.000000	-4.866348	7.633652	
 97	0.000000	0.000000	35.676936	0.000000	0.000000	0.000000	0.000000	-3.893724	0.000000	
 98	0.000000	0.000000	39.303246	0.000000	0.000000	0.000000	0.000000	-8.210144	4.289856	
 99	0.000000	0.000000	42.906895	0.000000	0.000000	0.000000	0.000000	-3.927508	0.000000	
 100	0.000000	0.000000	46.478765	0.000000	0.000000	0.000000	0.000000	-3.925424	0.000000	
 101	0.000000	0.000000	50.000000	0.000000	0.000000	0.000000	0.000000	-3.904220	0.000000	
 102	0.000000	0.000000	46.581822	0.000000	0.000000	0.000000	0.000000	0.000000	3.006178	
 103	0.000000	0.000000	44.134540	0.000000	0.000000	0.000000	0.000000	0.000000	2.063448	
 104	0.000000	0.000000	42.275668	0.000000	0.000000	0.000000	0.000000	0.000000	1.495204	
 105	0.000000	0.000000	40.773515	0.000000	0.000000	0.000000	0.000000	0.000000	1.153801	
 106	0.000000	0.000000	39.502449	0.000000	0.000000	0.000000	0.000000	0.000000	0.935092	
 107	0.000000	0.000000	38.456608	0.000000	0.000000	0.000000	0.000000	0.000000	0.720341	
 108	0.000000	0.000000	37.631179	0.000000	0.000000	0.000000	0.000000	0.000000	0.508547	
 109	0.000000	0.000000	37.016582	0.000000	0.000000	0.000000	0.000000	0.000000	0.304516	
 110	0.000000	0.000000	36.557789	0.000000	0.000000	0.000000	0.000000	0.000000	0.153776	
 111	0.000000	0.000000	36.213626	0.000000	0.000000	0.000000	0.000000	0.000000	0.042927	
 112	0.000000	0.000000	35.906476	0.000000	0.000000	0.000000	0.000000	0.000000	0.008750	
 113	0.000000	0.000000	35.551060	0.000000	0.000000	0.000000	0.000000	0.000000	0.059546	
 114	0.000000	0.000000	35.068549	0.000000	0.000000	0.000000	0.000000	0.000000	0.189570	
 115	0.000000	0.000000	34.506905	0.000000	0.000000	0.000000	0.000000	0.000000	0.272680	
 116	0.000000	0.000000	33.928571	0.000000	0.000000	0.000000	0.000000	0.000000	0.293996	
 117	0.000000	0.000000	33.381280	0.000000	0.000000	0.000000	0.000000	0.000000	0.267720	
 118	0.000000	0.000000	32.870441	0.000000	0.000000	0.000000	0.000000	0.000000	0.235776	
 119	0.000000	0.000000	32.423003	0.000000	0.000000	0.000000	0.000000	0.000000	0.176586	
 120	0.000000	0.000000	32.047282	0.000000	0.000000	0.000000	0.000000	0.000000	0.108555	
 121	0.000000	0.000000	35.676936	0.000000	0.000000	0.000000	0.000000	-3.893724	0.000000	
 122	0.000000	0.000000	39.303246	0.000000	0.000000	0.000000	0.000000	-8.210144	4.289856	
 123	0.000000	0.000000	42.906895	0.000000	0.000000	0.000000	0.000000	-3.927508	0.000000	
 124	0.000000	0.000000	46.478765	0.000000	0.000000	0.000000	0.000000	-3.925424	0.000000	
 125	0.000000	0.000000	50.000000	0.000000	0.000000	0.000000	0.000000	-3.904220	0.000000	
 126	0.000000	0.000000	46.581822	0.000000	0.000000	0.000000	0.000000	0.000000	3.006178	
 127	0.000000	0.000000	44.134540	0.000000	0.000000	0.000000	0.000000	0.000000	2.063448	
 128	0.000000	0.000000	42.275668	0.000000	0.000000	0.000000	0.000000	0.000000	1.495204	
 129	0.000000	0.000000	40.773515	0.000000	0.000000	0.000000	0.000000	0.000000	1.153801	
 130	0.000000	0.000000	39.502449	0.000000	0.000000	0.000000	0.000000	0.000000	0.935092	
 131	0.000000	0.000000	38.456608	0.000000	0.000000	0.000000	0.000000	0.000000	0.720341	
 132	0.000000	0.000000	37.631179	0.000000	0.000000	0.000000	0.000000	0.000000	0.508547	
 133	0.000000	0.000000	37.016582	0.000000	0.000000	0.000000	0.000000	0.000000	0.304516	
 134	0.000000	0.000000	36.557789	0.000000	0.000000	0.000000	0.000000	0.000000	0.153776	
 135	0.000000	0.000000	36.213626	0.000000	0.000000	0.000000	0.000000	0.000000	0.042927	
 136	0.000000	0.000000	35.906476	0.000000	0.000000	0.000000	0.000000	0.000000	0.008750	
 137	0.000000	0.000000	35.551060	0.000000	0.000000	0.000000	0.000000	0.000000	0.059546	
 138	0.000000	0.000000	35.068549	0.000000	0.000000	0.000000	0.000000	0.000000	0.189570	
 139	0.000000	0.000000	34.506905	0.000000	0.000000	0.000000	0.000000	0.000000	0.272680	
 140	0.000000	0.000000	33.928571	0.000000	0.000000	0.000000	0.000000	0.000000	0.293996	
 141	0.000000	0.000000	33.381280	0.000000	0.000000	0.000000	0.000000	0.000000	0.267720	
 142	0.000000	0.000000	32.870441	0.000000	0.000000	0.000000	0.000000	0.000000	0.235776	
 143	0.000000	0.000000	32.423003	0.000000	0.000000	0.000000	0.000000	0.000000	0.176586	
 144	0.000000	0.000000	32.047282	0.000000	0.000000	0.000000	0.000000	0.000000	0.108555	
 145	0.000000	0.000000	35.676936	0.000000	0.000000	0.000000	0.000000	-3.893724	0.000000	
 146	0.000000	0.000000	39.303246	0.000000	0.000000	0.000000	0.000000	-8.210144	4.289856	
 147	0.000000	0.000000	42.906895	0.000000	0.000000	0.000000	0.000000	-3.927508	0.000000	
 148	0.000000	0.000000	46.478765	0.000000	0.000000	0.000000	0.000000	-3.925424	0.000000	
 149	0.000000	0.000000	50.000000	0.000000	0.000000	0.000000	0.000000	-3.904220	0.000000	
 150	0.000000	0.000000	46.581822	0.000000	0.000000	0.000000	0.000000	0.000000	3.006178	
 151	0.000000	0.000000	44.134540	0.000000	0.000000	0.000000	0.000000	0.000000	2.063448	
 152	0.000000	0.000000	42.275668	0.000000	0.000000	0.000000	0.000000	0.000000	1.495204	
 153	0.000000	0.000000	40.773515	0.000000	0.000000	0.000000	0.000000	0.000000	1.153801	
 154	0.000000	0.000000	39.502449	0.000000	0.000000	0.000000	0.000000	0.000000	0.935092	
 155	0.000000	0.000000	38.456608	0.000000	0.000000	0.000000	0.000000	0.000000	0.720341	
 156	0.000000	0.000000	37.631179	0.000000	0.000000	0.000000	0.000000	0.000000	0.508547	
 157	0.000000	0.000000	37.016582	0.000000	0.000000	0.000000	0.000000	0.000000	0.304516	
 158	0.000000	0.000000	36.557789	0.000000	0.000000	0.000000	0.000000	0.000000	0.153776	
 159	0.000000	0.000000	36.213626	0.000000	0.000000	0.000000	0.000000	0.000000	0.042927	
 160	0.000000	0.000000	35.906476	0.000000	0.000000	0.000000	0.000000	0.000000	0.008750	
 161	0.000000	0.000000	35.551060	0.000000	0.000000	0.000000	0.000000	0.000000	0.059546	
 162	0.000000	0.000000	35.068549	0.000000	0.000000	0.000000	0.000000	0.000000	0.189570	
 163	0.000000	0.000000	34.506905	0.000000	0.000000	0.000000	0.000000	0.000000	0.272680	
 164	0.000000	0.000000	33.928571	0.000000	0.000000	0.000000	0.000000	0.000000	0.293996	
 165	0.000000	0.000000	33.381280	0.000000	0.000000	0.000000	0.000000	0.000000	0.267720	
 166	0.000000	0.000000	32.870441	0.000000	0.000000	0.000000	0.000000	0.000000	0.235776	
 167	0.000000	0.000000	32.423003	0.000000	0.000000	0.000000	0.000000	0.000000	0.176586	
 168	0.000000	0.000000	32.047282	0.000000	0.000000	0.000000	0.000000	0.000000	0.108555	
 169	0.000000	0.000000	35.676936	0.000000	0.000000	0.000000	0.000000	-3.893724	0.000000	
 170	0.000000	0.000000	39.303246	0.000000	0.000000	0.000000	0.000000	-8.210144	4.289856	
 171	0.000000	0.000000	42.906895	0.000000	0.000000	0.000000	0.000000	-3.927508	0.000000	
 172	0.000000	0.000000	46.478765	0.000000	0.000000	0.000000	0.000000	-3.925424	0.000000	
 173	0.000000	0.000000	50.000000	0.000000	0.000000	0.000000	0.000000	-3.904220	0.000000	
 174	0.000000	0.000000	46.581822	0.000000	0.000000	0.000000	0.000000	0.000000	3.006178	
 175	0.000000	0.000000	44.134540	0.000000	0.000000	0.000000	0.000000	0.000000	2.063448	
 176	0.000000	0.000000	42.275668	0.000000	0.000000	0.000000	0.000000	0.000000	1.495204	
 177	0.000000	0.000000	40.773515	0.000000	0.000000	0.000000	0.000000	0.000000	1.153801	
 178	0.000000	0.000000	39.502449	0.000000	0.000000	0.000000	0.000000	0.000000	0.935092	
 179	0.000000	0.000000	38.456608	0.000000	0.000000	0.000000	0.000000	0.000000	0.720341	
 180	0.000000	0.000000	37.631179	0.000000	0.000000	0.000000	0.000000	0.000000	0.508547	
 181	0.000000	0.000000	37.016582	0.000000	0.000000	0.000000	0.000000	0.000000	0.304516	
 182	0.000000	0.000000	36.557789	0.000000	0.000000	0.000000	0.000000	0.000000	0.153776	
 183	0.000000	0.000000	36.213626	0.000000	0.000000	0.000000	0.000000	0.000000	0.042927	
 184	0.000000	0.000000	35.906476	0.000000	0.000000	0.000000	0.000000	0.000000	0.008750	
 185	0.000000	0.000000	35.551060	0.000000	0.000000	0.000000	0.000000	0.000000	0.059546	
 186	0.000000	0.000000	35.068549	0.000000	0.000000	0.000000	0.000000	0.000000	0.189570	
 187	0.000000	0.000000	34.506905	0.000000	0.000000	0.000000	0.000000	0.000000	0.272680	
 188	0.000000	0.000000	33.928571	0.000000	0.000000	0.000000	0.000000	0.000000	0.293996	
 189	0.000000	0.000000	33.381280	0.000000	0.000000	0.000000	0.000000	0.000000	0.267720	
 190	0.000000	0.000000	32.870441	0.000000	0.000000	0.000000	0.000000	0.000000	0.235776	
 191	0.000000	0.000000	32.423003	0.000000	0.000000	0.000000	0.000000	0.000000	0.176586	
 192	0.000000	0.000000	32.047282	0.000000	0.000000	0.000000	0.000000	0.000000	0.108555	
 193	0.000000	0.000000	35.676936	0.000000	0.000000	0.000000	0.000000	-3.893724	0.000000	
 194	0.000000	0.000000	39.303246	0.000000	0.000000	0.000000	0.000000	-8.210144	4.289856	
 195	0.000000	0.000000	42.906895	0.000000	0.000000	0.000000	0.000000	-3.927508	0.000000	
 196	0.000000	0.000000	46.478765	0.000000	0.000000	0.000000	0.000000	-3.925424	0.000000	
 197	0.000000	0.000000	50.000000	0.000000	0.000000	0.000000	0.000000	-3.904220	0.000000	
 198	0.000000	0.000000	46.581822	0.000000	0.000000	0.000000	0.000000	0.000000	3.006178	
 199	0.000000	0.000000	44.134540	0.000000	0.000000	0.000000	0.000000	0.000000	2.063448	
 200	0.000000	0.000000	42.275668	0.000000	0.000000	0.000000	0.000000	0.000000	1.495204	
 201	0.000000	0.000000	40.773515	0.000000	0.000000	0.000000	0.000000	0.000000	1.153801	
 202	0.000000	0.000000	39.502449	0.000000	0.000000	0.000000	0.000000	0.000000	0.935092	
 203	0.000000	0.000000	38.456608	0.000000	0.000000	0.000000	0.000000	0.000000	0.720341	
 204	0.000000	0.000000	37.631179	0.000000	0.000000	0.000000	0.000000	0.000000	0.508547	
 205	0.000000	0.000000	37.016582	0.000000	0.000000	0.000000	0.000000	0.000000	0.304516	
 206	0.000000	0.000000	36.557789	0.000000	0.000000	0.000000	0.000000	0.000000	0.153776	
 207	0.000000	0.000000	36.213626	0.000000	0.000000	0.000000	0.000000	0.000000	0.042927	
 208	0.000000	0.000000	35.906476	0.000000	0.000000	0.000000	0.000000	0.000000	0.008750	
 209	0.000000	0.000000	35.551060	0.000000	0.000000	0.000000	0.000000	0.000000	0.059546	
 210	0.000000	0.000000	35.068549	0.000000	0.000000	0.000000	0.000000	0.000000	0.189570	
 211	0.000000	0.000000	34.506905	0.000000	0.000000	0.000000	0.000000	0.000000	0.272680	
 212	0.000000	0.000000	33.928571	0.000000	0.000000	0.000000	0.000000	0.000000	0.293996	
 213	0.000000	0.000000	33.381280	0.000000	0.000000	0.000000	0.000000	0.000000	0.267720	
 214	0.000000	0.000000	32.870441	0.000000	0.000000	0.000000	0.000000	0.000000	0.235776	
 215	0.000000	0.000000	32.423003	0.000000	0.000000	0.000000	0.000000	0.000000	0.176586	
 216	0.000000	0.000000	32.047282	0.000000	0.000000	0.000000	0.000000	0.000000	0.108555	
 217	0.000000	0.000000	35.675741	0.000000	0.000000	0.000000	0.000000	-8.196265	4.303735	
 218	0.000000	0.000000	39.301414	0.000000	0.000000	0.000000	0.000000	-8.209820	4.290180	
 219	0.000000	0.000000	42.904614	0.000000	0.000000	0.000000	0.000000	-3.927043	0.000000	
 220	0.000000	0.000000	46.475996	0.000000	0.000000	0.000000	0.000000	-3.924917	0.000000	
 221	0.000000	0.000000	49.996306	0.000000	0.000000	0.000000	0.000000	-3.903272	0.000000	
 222	0.000000	0.000000	46.932591	0.000000	0.000000	0.000000	0.000000	0.000000	2.651745	
 223	0.000000	0.000000	44.870197	0.000000	0.000000	0.000000	0.000000	0.000000	1.675670	
 224	0.000000	0.000000	43.445777	0.000000	0.000000	0.000000	0.000000	0.000000	1.054689	
 225	0.000000	0.000000	42.439324	0.000000	0.000000	0.000000	0.000000	0.000000	0.648460	
 226	0.000000	0.000000	41.771955	0.000000	0.000000	0.000000	0.000000	0.000000	0.317669	
 227	0.000000	0.000000	41.373029	0.000000	0.000000	0.000000	0.000000	0.000000	0.054725	
 228	0.000000	0.000000	41.208976	0.000000	0.000000	0.000000	0.000000	-0.176860	0.000000	
 229	0.000000	0.000000	41.245361	0.000000	0.000000	0.000000	0.000000	-0.375948	0.000000	
 230	0.000000	0.000000	41.454073	0.000000	0.000000	0.000000	0.000000	-0.548574	0.000000	
 231	0.000000	0.000000	41.817582	0.000000	0.000000	0.000000	0.000000	-0.705090	0.000000	
 232	0.000000	0.000000	42.279394	0.000000	0.000000	0.000000	0.000000	-0.806389	0.000000	
 233	0.000000	0.000000	38.477607	0.000000	0.000000	0.000000	0.000000	0.000000	3.453405	
 234	0.000000	0.000000	38.964400	0.000000	0.000000	0.000000	0.000000	-6.651924	5.848076	
 235	0.000000	0.000000	39.366458	0.000000	0.000000	0.000000	0.000000	-0.723126	0.000000	
 236	0.000000	0.000000	39.687994	0.000000	0.000000	0.000000	0.000000	-6.572958	5.927042	
 237	0.000000	0.000000	39.960458	0.000000	0.000000	0.000000	0.000000	-0.599493	0.000000	
 238	0.000000	0.000000	40.194604	0.000000	0.000000	0.000000	0.000000	-6.531710	5.968290	
 239	0.000000	0.000000	36.112937	0.000000	0.000000	0.000000	0.000000	-4.374768	8.125232	
 240	0.000000	0.000000	32.047282	0.000000	0.000000	0.000000	0.000000	0.000000	3.768084	
 241	0.000000	0.000000	35.675741	0.000000	0.000000	0.000000	0.000000	-8.196265	4.303735	
 242	0.000000	0.000000	39.301414	0.000000	0.000000	0.000000	0.000000	-8.209820	4.290180	
 243	0.000000	0.000000	42.904614	0.000000	0.000000	0.000000	0.000000	-3.927043	0.000000	
 244	0.000000	0.000000	46.475996	0.000000	0.000000	0.000000	0.000000	-3.924917	0.000000	
 245	0.000000	0.000000	49.996306	0.000000	0.000000	0.000000	0.000000	-3.903272	0.000000	
 246	0.000000	0.000000	46.932591	0.000000	0.000000	0.000000	0.000000	0.000000	2.651745	
 247	0.000000	0.000000	44.870197	0.000000	0.000000	0.000000	0.000000	0.000000	1.675670	
 248	0.000000	0.000000	43.445777	0.000000	0.000000	0.000000	0.000000	0.000000	1.054689	
 249	0.000000	0.000000	42.439324	0.000000	0.000000	0.000000	0.000000	0.000000	0.648460	
 250	0.000000	0.000000	41.771955	0.000000	0.000000	0.000000	0.000000	0.000000	0.317669	
 251	0.000000	0.000000	41.373029	0.000000	0.000000	0.000000	0.000000	0.000000	0.054725	
 252	0.000000	0.000000	41.208976	0.000000	0.000000	0.000000	0.000000	-0.176860	0.000000	
 253	0.000000	0.000000	41.245361	0.000000	0.000000	0.000000	0.000000	-0.375948	0.000000	
 254	0.000000	0.000000	41.454073	0.000000	0.000000	0.000000	0.000000	-0.548574	0.000000	
 255	0.000000	0.000000	41.817582	0.000000	0.000000	0.000000	0.000000	-0.705090	0.000000	
 256	0.000000	0.000000	42.279394	0.000000	0.000000	0.000000	0.000000	-0.806389	0.000000	
 257	0.000000	0.000000	38.477607	0.000000	0.000000	0.000000	0.000000	0.000000	3.453405	
 258	0.000000	0.000000	38.964400	0.000000	0.000000	0.000000	0.000000	-6.651924	5.848076	
 259	0.000000	0.000000	39.366458	0.000000	0.000000	0.000000	0.000000	-0.723126	0.000000	
 260	0.000000	0.000000	39.687994	0.000000	0.000000	0.000000	0.000000	-6.572958	5.927042	
 261	0.000000	0.000000	39.960458	0.000000	0.000000	0.000000	0.000000	-0.599493	0.000000	
 262	0.000000	0.000000	40.194604	0.000000	0.000000	0.000000	0.000000	-6.531710	5.968290	
 263	0.000000	0.000000	36.112937	0.000000	0.000000	0.000000	0.000000	-4.374768	8.125232	
 264	0.000000	0.000000	32.047282	0.000000	0.000000	0.000000	0.000000	0.000000	3.768084	
 265	0.000000	0.000000	35.676936	0.000000	0.000000	0.000000	0.000000	-3.893724	0.000000	
 266	0.000000	0.000000	39.303246	0.000000	0.000000	0.000000	0.000000	-8.210144	4.289856	
 267	0.000000	0.000000	42.906895	0.000000	0.000000	0.000000	0.000000	-3.927508	0.000000	
 268	0.000000	0.000000	46.478765	0.000000	0.000000	0.000000	0.000000	-3.925424	0.000000	
 269	0.000000	0.000000	50.000000	0.000000	0.000000	0.000000	0.000000	-3.904220	0.000000	
 270	0.000000	0.000000	46.581822	0.000000	0.000000	0.000000	0.000000	0.000000	3.006178	
 271	0.000000	0.000000	44.134540	0.000000	0.000000	0.000000	0.000000	0.000000	2.063448	
 272	0.000000	0.000000	42.275668	0.000000	0.000000	0.000000	0.000000	0.000000	1.495204	
 273	0.000000	0.000000	40.773515	0.000000	0.000000	0.000000	0.000000	0.000000	1.153801	
 274	0.000000	0.000000	39.502449	0.000000	0.000000	0.000000	0.000000	0.000000	0.935092	
 275	0.000000	0.000000	38.456608	0.000000	0.000000	0.000000	0.000000	0.000000	0.720341	
 276	0.000000	0.000000	37.631179	0.000000	0.000000	0.000000	0.000000	0.000000	0.508547	
 277	0.000000	0.000000	37.016582	0.000000	0.000000	0.000000	0.000000	0.000000	0.304516	
 278	0.000000	0.000000	36.557789	0.000000	0.000000	0.000000	0.000000	0.000000	0.153776	
